8/22/17,4162.79249,3911.27625,4197.76124,3687.27625
8/23/17,4178.75625,4162.79249,4299.96875,4130.925
8/24/17,4396.03125,4178.75625,4420.35999,4165.77375
8/25/17,4359.9025,4396.03125,4496.29249,4320.22
8/26/17,4381.39625,4359.9025,4439.29125,4309.3125
8/27/17,4340.46,4381.39625,4416.0225,4340.46
8/28/17,4442.6575,4340.46,4455.04625,4239.01124
8/29/17,4664.64375,4442.6575,4703.41749,4400.15874
8/30/17,4676.1425,4664.64375,4707.5525,4545.5375
8/31/17,4783.17,4676.1425,4808.12125,4654.07
9/1/17,4864.285,4783.17,5013.9075,4726.74374
9/2/17,4672.56875,4864.285,4902.26124,4529.37125
9/3/17,4593.1825,4672.56875,4749.02875,4481.5225
9/4/17,4160.535,4593.1825,4594.5775,4037.49875
9/5/17,4517.57,4160.535,4529.58875,4111.97124
9/6/17,4543.1025,4517.57,4666.46625,4517.57
9/7/17,4628.6025,4543.1025,4691.97999,4506.6625
9/8/17,4280.975,4628.6025,4698.73125,4151.6425
9/9/17,4194.21875,4280.975,4394.51624,4161.9725
9/10/17,4307.82625,4194.21875,4334.5075,3976.46125
9/11/17,4295.76124,4307.82625,4310.79125,4108.475
9/12/17,3944.58375,4295.76124,4368.22,3944.58375
9/13/17,3817.0575,3944.58375,4053.3225,3766.36
9/14/17,3358.10875,3817.0575,3896.7925,3209.43875
9/15/17,3772.68375,3358.10875,3806.57875,2951.1525
9/16/17,3608.595,3772.68375,3874.62625,3551.75875
9/17/17,3764.6175,3608.595,3803.4125,3484.80125
9/18/17,3976.3875,3764.6175,4080.4975,3753.3775
9/19/17,3863.18625,3976.3875,4026.57,3847.35375
9/20/17,3827.685,3863.18625,4021.46,3813.225
9/21/17,3690.99125,3827.685,3890.98,3584.59125
9/22/17,3612.1625,3690.99125,3748.705,3519.07125
9/23/17,3772.8475,3612.1625,3810.5375,3612.1625
9/24/17,3753.435,3772.8475,3775.7775,3627.52625
9/25/17,3920.99125,3753.435,3970.2575,3752.46875
9/26/17,3939.515,3920.99125,3968.53625,3865.23125
9/27/17,4220.28,3939.515,4228.085,3930.91125
9/28/17,4062.20375,4220.28,4278.77625,4027.04125
9/29/17,4207.825,4062.20375,4227.43875,4035.7075
9/30/17,4300.55125,4207.825,4366.805,4205.00375
10/1/17,4414.1775,4300.55125,4431.32125,4261.34624
10/2/17,4424.4725,4414.1775,4462.00625,4376.085
10/3/17,4307.555,4424.4725,4426.06125,4246.29
10/4/17,4186.78374,4307.555,4345.28374,4179.41875
10/5/17,4325.23625,4186.78374,4355.89375,4150.7575
10/6/17,4370.16875,4325.23625,4417.45125,4316.85999
10/7/17,4446.17249,4370.16875,4461.66,4330.28374
10/8/17,4624.34875,4446.17249,4625.22,4419.19375
10/9/17,4789.30125,4624.34875,4870.04125,4554.0275
10/10/17,4741.70875,4789.30125,4909.18124,4726.28
10/11/17,4858.60499,4741.70875,4882.695,4730.87875
10/12/17,5728.5475,4858.60499,5856.09875,4843.695
10/13/17,5666.97875,5728.5475,5813.26875,5432.3525
10/14/17,5779.07375,5666.97875,5844.77125,5570.04
